customer_id,customer_name,region,country,customer_type,segment,customer_value,clv_historical,revenue,purchase_frequency,avg_order_value,recency_days,last_purchase,signup_date,churn_probability,predicted_churn,favorite_category,recommended_product,recommendation_score,top_purchase_channel,total_sessions,avg_csat,total_tickets,RFM_score,RFM_total,email_opt_in,churn_risk_band,value_tier
C102381,Yuki Young,Middle East,Saudi Arabia,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,96.0,,2026-05-08,0.0155,0,,Yoga Mat,0.0066,Marketplace,3.0,2.0,1.0,,3.0,1,Low Risk,Bronze
C102382,Lucas Thompson,Latin America,Argentina,Individual,Champions,864.5,1567.36,1567.36,7.0,142.48727272727274,34.0,2026-07-09,2023-04-29,0.0151,0,Electronics,Board Game Set,0.7413,Online,19.0,2.358172549549956,0.0,212.0,5.0,1,Low Risk,Gold
C102383,Barbara Moore,Europe,France,Small Business,Champions,1107.26,853.93,853.9300000000001,5.0,142.3216666666667,27.0,2026-07-16,2024-10-12,0.0031,0,Home & Kitchen,Cookware Set,0.7346,Online,9.0,3.0,2.0,123.0,6.0,0,Low Risk,Platinum
C102384,Patricia Perez,North America,Canada,Enterprise,New / Occasional,344.52,1010.93,1010.93,2.0,336.9766666666667,244.0,2025-12-11,2021-03-03,0.9795,1,Home & Kitchen,Skincare Set,0.7026,Online,10.0,2.0,1.0,543.0,12.0,1,High Risk,Silver
C102385,Priya Ramirez,Europe,UK,Individual,Regular Customers,478.17,539.97,539.97,3.0,179.99,366.0,2025-08-11,2023-12-22,0.83,1,Sports & Outdoors,Yoga Mat,0.5073,Online,16.0,2.358172549549956,0.0,534.0,12.0,1,High Risk,Gold
C102386,Linda Anderson,Europe,France,Individual,Champions,1342.79,3570.08,3570.08,10.0,210.0047058823529,22.0,2026-07-21,2022-02-26,0.0098,0,Electronics,Office Chair,0.7386,Online,18.0,2.358172549549956,0.0,111.0,3.0,1,Low Risk,Platinum
C102387,Linda Martin,APAC,Australia,Individual,Champions,2883.94,1155.92,1155.92,4.0,165.1314285714286,33.0,2026-07-10,2025-12-23,0.0074,0,Sports & Outdoors,Espresso Machine,0.8188,Online,21.0,2.0,2.0,232.0,7.0,1,Low Risk,Platinum
C102388,Amara Young,APAC,Australia,Individual,Regular Customers,592.35,1727.84,1727.84,7.0,115.18933333333332,95.0,2026-05-09,2022-09-25,0.0331,0,Electronics,Office Chair,0.6785,Online,17.0,2.358172549549956,0.0,312.0,6.0,1,Low Risk,Gold
C102389,Robert Thompson,APAC,India,Individual,Champions,1271.59,2881.33,2881.33,8.0,192.08866666666663,58.0,2026-06-15,2023-03-03,0.0052,0,Furniture,Wireless Earbuds Pro,0.6116,Online,9.0,2.75,4.0,211.0,4.0,1,Low Risk,Platinum
C102390,Ananya Davis,Europe,Italy,Individual,New / Occasional,253.59,617.45,617.45,3.0,123.49,162.0,2026-03-03,2022-07-05,0.339,0,Furniture,Office Chair,0.7692,Online,10.0,2.333333333333333,3.0,434.0,11.0,1,Low Risk,Silver
C102391,Elena Moore,North America,Canada,Individual,Regular Customers,673.27,1252.43,1252.43,2.0,250.486,234.0,2025-12-21,2024-11-04,0.9457,1,Home & Kitchen,Smart Watch,0.717,In-Store,14.0,2.358172549549956,0.0,542.0,11.0,0,High Risk,Gold
C102392,Richard Thompson,Europe,Germany,Individual,Champions,1729.58,1935.86,1935.86,9.0,138.2757142857143,60.0,2026-06-13,2024-07-24,0.0063,0,Electronics,Smart Watch,0.6913,Online,14.0,3.0,2.0,211.0,4.0,1,Low Risk,Platinum
C102393,Elena Perez,North America,Canada,Individual,Champions,1383.79,2736.83,2736.83,10.0,195.4878571428572,165.0,2026-02-28,2022-08-29,0.5902,1,Furniture,Running Shoes,0.6516,Online,16.0,1.0,1.0,411.0,6.0,1,Medium Risk,Platinum
C102394,Thomas Martin,Middle East,UAE,Small Business,Loyal High-Value,526.28,526.43,526.4300000000001,4.0,75.20428571428572,28.0,2026-07-15,2024-12-25,0.0034,0,Home & Kitchen,Skincare Set,0.7489,Online,11.0,4.0,1.0,234.0,9.0,1,Low Risk,Gold
C102395,Hiroshi Thomas,North America,Mexico,Individual,Regular Customers,473.99,725.93,725.9300000000001,4.0,103.70428571428572,74.0,2026-05-30,2024-02-13,0.0623,0,Home & Kitchen,Air Fryer,0.7133,Online,20.0,1.3333333333333333,3.0,333.0,9.0,1,Low Risk,Gold
C102396,Carlos Smith,North America,Mexico,Individual,New / Occasional,643.05,319.97,319.97,2.0,106.65666666666668,43.0,2026-06-30,2025-09-08,0.0087,0,Apparel,Cookware Set,0.7733,Online,10.0,2.0,1.0,244.0,10.0,1,Low Risk,Gold
C102397,Mary Gonzalez,North America,USA,Individual,Regular Customers,1578.81,2357.87,2357.87,6.0,235.787,122.0,2026-04-12,2024-02-19,0.058,0,Furniture,Cookware Set,0.6789,Online,13.0,2.358172549549956,0.0,321.0,6.0,0,Low Risk,Platinum
C102398,Robert Walker,APAC,India,Individual,Regular Customers,761.23,1486.92,1486.92,6.0,185.865,55.0,2026-06-18,2022-06-09,0.0694,0,Electronics,Office Chair,0.714,In-Store,18.0,2.0,3.0,222.0,6.0,0,Low Risk,Gold
C102399,Omar Sanchez,APAC,Japan,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,29.0,,2026-07-14,0.0008,0,,Yoga Mat,0.0066,In-Store,2.0,3.6666666666666665,3.0,,3.0,1,Low Risk,Bronze
C102400,Mary White,North America,Canada,Individual,Regular Customers,875.16,1594.4,1594.4,6.0,177.15555555555557,266.0,2025-11-19,2023-06-18,0.9547,1,Electronics,Smart Watch,0.8027,Online,12.0,2.358172549549956,0.0,522.0,9.0,0,High Risk,Gold
C102401,Layla Ramirez,North America,Canada,Individual,Regular Customers,400.42,351.97,351.97,2.0,117.32333333333334,34.0,2026-07-09,2024-12-10,0.0082,0,Home & Kitchen,Espresso Machine,0.9004,In-Store,16.0,2.75,4.0,244.0,10.0,1,Low Risk,Silver
C102402,Noah King,Europe,France,Individual,Champions,799.61,1884.34,1884.34,10.0,144.94923076923075,74.0,2026-05-30,2021-06-12,0.0131,0,Electronics,Perfume,0.7917,Online,13.0,2.6666666666666665,3.0,311.0,5.0,0,Low Risk,Gold
C102403,Omar White,North America,Mexico,Individual,Champions,1170.28,1774.87,1774.87,8.0,177.48700000000002,36.0,2026-07-07,2023-02-26,0.0112,0,Electronics,Smart Watch,0.829,Online,9.0,1.5,2.0,212.0,5.0,1,Low Risk,Platinum
C102404,Noah Williams,APAC,Singapore,Individual,Champions,1827.97,2729.84,2729.84,11.0,181.9893333333333,2.0,2026-08-10,2023-06-29,0.0082,0,Home & Kitchen,Smart Watch,0.7172,Online,19.0,2.0,1.0,111.0,3.0,1,Low Risk,Platinum
C102405,Ethan White,APAC,Singapore,Enterprise,Regular Customers,171.06,156.98,156.98,1.0,78.49,201.0,2026-01-23,2025-09-08,0.186,0,Apparel,Running Shoes,0.8645,In-Store,18.0,1.0,1.0,455.0,14.0,0,Low Risk,Silver
C102406,Susan Davis,Europe,Italy,Individual,Champions,1571.2,2256.82,2256.82,10.0,161.20142857142858,8.0,2026-08-04,2023-09-09,0.0173,0,Electronics,Office Chair,0.7107,Online,15.0,2.5,2.0,111.0,3.0,1,Low Risk,Platinum
C102407,Elena Wilson,North America,Canada,Individual,New / Occasional,287.01,189.97,189.97,3.0,63.32333333333333,23.0,2026-07-20,2024-09-22,0.0068,0,Home & Kitchen,Perfume,0.84,Online,11.0,2.358172549549956,0.0,135.0,9.0,1,Low Risk,Silver
C102408,Karen Johnson,Latin America,Argentina,Individual,Loyal High-Value,225.07,1083.86,1083.86,4.0,90.32166666666666,105.0,2026-04-29,2022-01-14,0.0166,0,Furniture,Kids Building Blocks,0.7377,Online,16.0,4.0,1.0,333.0,9.0,1,Low Risk,Silver
C102409,Elizabeth Garcia,Europe,Germany,Small Business,New / Occasional,210.53,144.98,144.98,2.0,72.49,85.0,2026-05-19,2024-09-09,0.0954,0,Home & Kitchen,Cookware Set,0.8601,B2B Direct,10.0,2.0,1.0,345.0,12.0,1,Low Risk,Silver
C102410,Karen Lopez,APAC,Japan,Individual,Loyal High-Value,262.39,851.64,851.64,5.0,94.62666666666668,3.0,2026-08-09,2021-06-22,0.0016,0,Home & Kitchen,Board Game Set,0.7994,Online,16.0,3.0,1.0,123.0,6.0,1,Low Risk,Silver
C102411,Layla Sanchez,North America,Canada,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,1050.0,,2023-09-27,0.9821,1,,Yoga Mat,0.0066,Online,8.0,3.0,1.0,,3.0,0,High Risk,Bronze
C102412,Mary Lewis,Europe,UK,Small Business,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,239.0,,2025-12-16,0.9731,1,,Yoga Mat,0.0066,B2B Direct,11.0,2.358172549549956,0.0,,3.0,0,High Risk,Bronze
C102413,Barbara Brown,North America,Canada,Individual,Champions,1161.12,3423.57,3423.57,11.0,201.3864705882353,30.0,2026-07-13,2021-03-05,0.004,0,Sports & Outdoors,Office Chair,0.765,Online,23.0,2.0,2.0,211.0,4.0,1,Low Risk,Platinum
C102414,Jessica Robinson,Europe,Spain,Individual,Loyal High-Value,445.92,604.93,604.9300000000001,4.0,100.82166666666669,106.0,2026-04-28,2024-01-30,0.02,0,Electronics,Perfume,0.806,Online,9.0,4.0,2.0,334.0,10.0,1,Low Risk,Silver
C102415,David Thomas,Latin America,Brazil,Individual,Regular Customers,533.15,600.95,600.95,3.0,120.19,45.0,2026-06-28,2024-09-07,0.0222,0,Home & Kitchen,Cookware Set,0.7492,Online,15.0,2.358172549549956,0.0,234.0,9.0,1,Low Risk,Gold
C102416,William Davis,Europe,UK,Small Business,Regular Customers,509.7,1018.97,1018.97,2.0,339.6566666666667,486.0,2025-04-13,2023-09-02,0.9628,1,Electronics,Denim Jeans,0.763,In-Store,22.0,2.358172549549956,0.0,543.0,12.0,1,High Risk,Gold
C102417,Ananya Young,North America,Canada,Individual,New / Occasional,1083.71,3829.76,3829.76,10.0,212.76444444444445,261.0,2025-11-24,2021-03-07,0.973,1,Electronics,Board Game Set,0.6889,Online,7.0,1.0,1.0,511.0,7.0,1,High Risk,Platinum
C102418,Barbara White,North America,Mexico,Individual,Loyal High-Value,527.88,99.99,99.99,1.0,99.99,42.0,2026-07-01,2026-02-10,0.002,0,Home & Kitchen,Cookware Set,0.8933,In-Store,9.0,4.0,1.0,255.0,12.0,0,Low Risk,Gold
C102419,Patricia Walker,Europe,UK,Individual,Regular Customers,787.69,434.94,434.94,4.0,108.735,187.0,2026-02-06,2025-04-30,0.0166,0,Home & Kitchen,Board Game Set,0.8412,In-Store,25.0,3.0,1.0,434.0,11.0,1,Low Risk,Gold
C102420,Omar Jones,North America,Mexico,Individual,New / Occasional,337.66,154.98,154.98,2.0,77.49,115.0,2026-04-19,2025-06-11,0.0176,0,Apparel,Skincare Set,0.8197,Online,8.0,2.358172549549956,0.0,345.0,12.0,1,Low Risk,Silver
C102421,Charles Wilson,North America,Canada,Individual,New / Occasional,747.35,1523.96,1523.96,3.0,380.99,127.0,2026-04-07,2022-04-03,0.2771,0,Electronics,Running Shoes,0.6867,In-Store,5.0,2.358172549549956,0.0,432.0,9.0,0,Low Risk,Gold
C102422,Thomas Taylor,APAC,Japan,Individual,New / Occasional,263.87,134.98,134.98,2.0,67.49,161.0,2026-03-04,2025-05-22,0.2171,0,Beauty,Yoga Mat,0.0068,Marketplace,5.0,2.0,2.0,445.0,13.0,1,Low Risk,Silver
C102423,James Martin,Europe,Italy,Individual,New / Occasional,361.0,996.89,996.89,5.0,110.76555555555557,79.0,2026-05-25,2022-03-29,0.0823,0,Home & Kitchen,Cookware Set,0.7239,Online,7.0,2.5,2.0,323.0,8.0,1,Low Risk,Silver
C102424,Linda Smith,North America,Mexico,Individual,New / Occasional,1008.1,1303.87,1303.87,6.0,144.87444444444444,250.0,2025-12-05,2024-07-06,0.7548,1,Electronics,Board Game Set,0.7413,In-Store,10.0,2.358172549549956,0.0,522.0,9.0,1,High Risk,Platinum
C102425,Diego Thomas,Latin America,Brazil,Individual,Regular Customers,877.66,366.94,366.94,1.0,91.735,40.0,2026-07-03,2026-05-12,0.0124,0,Beauty,Denim Jeans,0.7753,In-Store,22.0,2.5,2.0,254.0,11.0,1,Low Risk,Gold
C102426,Carlos Thompson,North America,Canada,Small Business,New / Occasional,696.77,779.97,779.97,1.0,259.99,138.0,2026-03-27,2025-10-07,0.1238,0,Furniture,Office Chair,0.8038,B2B Direct,2.0,2.358172549549956,0.0,453.0,12.0,1,Low Risk,Gold
C102427,Thomas Hernandez,Latin America,Brazil,Individual,New / Occasional,711.68,439.98,439.98,2.0,219.99,120.0,2026-04-14,2024-12-20,0.0245,0,Furniture,4K Smart TV 55in,0.8427,Online,7.0,3.0,1.0,344.0,11.0,0,Low Risk,Gold
C102428,Diego Brown,North America,Mexico,Small Business,New / Occasional,66.86,149.98,149.98,1.0,74.99,236.0,2025-12-19,2023-09-06,0.9068,1,Beauty,Skincare Set,0.8973,Online,11.0,3.0,1.0,555.0,15.0,0,High Risk,Bronze
C102429,David Thompson,Middle East,Saudi Arabia,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,90.0,,2026-05-14,0.0116,0,,Yoga Mat,0.0066,Online,19.0,2.0,2.0,,3.0,0,Low Risk,Bronze
C102430,Mary Walker,APAC,South Korea,Individual,Loyal High-Value,272.08,1100.91,1100.91,4.0,122.32333333333334,71.0,2026-06-02,2021-06-27,0.0417,0,Furniture,Denim Jeans,0.7051,Online,12.0,3.0,2.0,333.0,9.0,1,Low Risk,Silver
C102431,Omar Walker,Middle East,UAE,Individual,Regular Customers,354.53,44.99,44.99,1.0,44.99,66.0,2026-06-07,2026-05-09,0.0071,0,Toys & Games,Board Game Set,0.9351,B2B Direct,19.0,2.358172549549956,0.0,255.0,12.0,1,Low Risk,Silver
C102432,Hiroshi Jones,Latin America,Chile,Individual,Champions,651.96,1662.84,1662.84,10.0,110.856,25.0,2026-07-18,2021-10-07,0.009,0,Electronics,Denim Jeans,0.6732,Online,19.0,2.358172549549956,0.0,112.0,4.0,0,Low Risk,Gold
C102433,Priya Clark,North America,USA,Enterprise,Loyal High-Value,339.5,973.68,973.68,4.0,139.09714285714287,26.0,2026-07-17,2021-12-10,0.0029,0,Furniture,Office Chair,0.7194,Online,2.0,5.0,1.0,133.0,7.0,0,Low Risk,Silver
C102434,William Lewis,Latin America,Chile,Small Business,Champions,1433.36,2006.84,2006.84,9.0,154.37230769230771,43.0,2026-06-30,2023-11-07,0.0139,0,Home & Kitchen,4K Smart TV 55in,0.5755,In-Store,22.0,1.0,3.0,211.0,4.0,1,Low Risk,Platinum
C102435,James Gonzalez,Europe,Spain,Individual,New / Occasional,313.93,1234.9,1234.9,4.0,137.2111111111111,251.0,2025-12-04,2021-10-23,0.884,1,Electronics,Board Game Set,0.7767,Online,8.0,2.358172549549956,0.0,532.0,10.0,1,High Risk,Silver
C102436,Mia Rodriguez,Europe,Netherlands,Individual,Champions,991.94,3232.76,3232.76,11.0,161.638,185.0,2026-02-08,2021-07-21,0.0851,0,Electronics,Perfume,0.788,Online,20.0,3.0,1.0,411.0,6.0,1,Low Risk,Platinum
C102437,Sarah Moore,North America,Canada,Individual,Regular Customers,1990.26,2469.91,2469.91,6.0,352.8442857142857,124.0,2026-04-10,2023-08-20,0.4541,0,Sports & Outdoors,Smart Watch,0.6588,Online,16.0,2.0,1.0,421.0,7.0,1,Medium Risk,Platinum
C102438,Linda Anderson,Europe,Germany,Individual,New / Occasional,191.31,504.98,504.98,1.0,252.49,129.0,2026-04-05,2022-11-15,0.6394,1,Sports & Outdoors,Board Game Set,0.8019,B2B Direct,1.0,2.0,1.0,454.0,13.0,0,Medium Risk,Silver
C102439,Priya White,North America,Canada,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,107.0,,2026-04-27,0.0122,0,,Yoga Mat,0.0066,Online,18.0,2.0,2.0,,3.0,1,Low Risk,Bronze
C102440,Sarah Walker,Europe,Netherlands,Individual,New / Occasional,536.96,129.99,129.99,1.0,129.99,21.0,2026-07-22,2025-12-03,0.0093,0,Apparel,Running Shoes,0.8315,Online,14.0,1.0,1.0,155.0,11.0,0,Low Risk,Gold
C102441,David Miller,Europe,Germany,Individual,Regular Customers,704.17,984.92,984.92,4.0,140.70285714285714,8.0,2026-08-04,2024-05-02,0.0064,0,Home & Kitchen,Cookware Set,0.8058,Online,21.0,2.358172549549956,0.0,133.0,7.0,1,Low Risk,Gold
C102442,Mary Rodriguez,APAC,Australia,Individual,Regular Customers,694.31,1169.89,1169.89,5.0,116.989,20.0,2026-07-23,2024-03-18,0.0032,0,Electronics,Smart Watch,0.7434,Online,20.0,3.0,2.0,122.0,5.0,0,Low Risk,Gold
C102443,Thomas Thomas,Middle East,UAE,Small Business,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,1675.0,,2022-01-10,0.9868,1,,Yoga Mat,0.0066,Online,4.0,1.5,2.0,,3.0,1,High Risk,Bronze
C102444,William Young,Europe,France,Small Business,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,138.0,,2026-03-27,0.018,0,,Yoga Mat,0.0066,Marketplace,16.0,1.0,1.0,,3.0,1,Low Risk,Bronze
C102445,Jennifer Thompson,North America,Mexico,Individual,Champions,1828.7,4483.79,4483.79,15.0,235.98894736842104,18.0,2026-07-25,2021-02-04,0.0033,0,Electronics,Standing Desk,0.8489,In-Store,22.0,2.358172549549956,0.0,111.0,3.0,1,Low Risk,Platinum
C102446,John Martin,North America,Mexico,Small Business,New / Occasional,74.41,109.98,109.98,1.0,54.99,216.0,2026-01-08,2024-10-24,0.1624,0,Beauty,Perfume,0.8783,Online,8.0,3.0,1.0,455.0,14.0,1,Low Risk,Bronze
C102447,Barbara Rodriguez,North America,USA,Individual,New / Occasional,138.15,414.97,414.97,2.0,138.32333333333335,270.0,2025-11-15,2021-01-29,0.9358,1,Electronics,Espresso Machine,0.8345,Online,1.0,2.358172549549956,0.0,544.0,13.0,1,High Risk,Bronze
C102448,Sofia Wilson,North America,USA,Individual,Loyal High-Value,679.34,1164.91,1164.91,5.0,166.4157142857143,14.0,2026-07-29,2023-02-14,0.0045,0,Electronics,Bluetooth Speaker,0.7013,Online,8.0,3.0,1.0,122.0,5.0,1,Low Risk,Gold
C102449,Carlos Martin,North America,Canada,Individual,Champions,1473.18,3623.78,3623.78,15.0,172.5609523809524,115.0,2026-04-19,2021-08-09,0.012,0,Electronics,Wireless Earbuds Pro,0.8474,Online,13.0,3.0,1.0,311.0,5.0,0,Low Risk,Platinum
C102450,Diego Gonzalez,North America,Canada,Individual,Regular Customers,420.36,2418.59,2418.59,5.0,172.7564285714286,382.0,2025-07-26,2021-02-22,0.694,1,Home & Kitchen,Cookware Set,0.7246,Online,19.0,2.358172549549956,0.0,521.0,8.0,1,Medium Risk,Silver
C102451,Thomas Taylor,Latin America,Argentina,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,93.0,,2026-05-11,0.0007,0,,Yoga Mat,0.0066,In-Store,10.0,4.0,1.0,,3.0,1,Low Risk,Bronze
C102452,Liam Perez,Europe,Netherlands,Small Business,Champions,1799.88,3265.31,3265.31,12.0,181.4061111111111,25.0,2026-07-18,2023-03-02,0.0038,0,Electronics,Board Game Set,0.6882,Online,8.0,3.333333333333333,3.0,111.0,3.0,1,Low Risk,Platinum
C102453,Jennifer Jones,North America,Canada,Enterprise,Regular Customers,541.24,719.95,719.95,3.0,143.99,270.0,2025-11-15,2024-10-08,0.8105,1,Furniture,Perfume,0.7898,Marketplace,17.0,2.0,2.0,533.0,11.0,1,High Risk,Gold
C102454,Hiroshi Young,Europe,Germany,Individual,New / Occasional,496.94,504.44,504.44,3.0,100.888,20.0,2026-07-23,2024-11-16,0.0094,0,Home & Kitchen,Kids Building Blocks,0.8416,Online,9.0,1.0,2.0,134.0,8.0,1,Low Risk,Gold
C102455,Noah Lewis,North America,USA,Small Business,Regular Customers,909.54,2491.35,2491.35,9.0,191.6423076923077,149.0,2026-03-16,2021-03-17,0.2878,0,Home & Kitchen,Espresso Machine,0.8835,Online,21.0,2.358172549549956,0.0,411.0,6.0,1,Low Risk,Platinum
C102456,Jessica Lopez,Europe,France,Individual,New / Occasional,996.77,2085.91,2085.91,5.0,297.9871428571428,26.0,2026-07-17,2022-05-09,0.0178,0,Sports & Outdoors,Smart Watch,0.6996,B2B Direct,10.0,1.0,2.0,121.0,4.0,1,Low Risk,Platinum
C102457,Michael Brown,APAC,Singapore,Individual,New / Occasional,512.75,170.99,170.99,1.0,170.99,46.0,2026-06-27,2025-09-08,0.0155,0,Furniture,Standing Desk,0.8716,Online,11.0,1.0,1.0,255.0,12.0,1,Low Risk,Gold
C102458,Hiroshi Taylor,Europe,France,Individual,Champions,433.66,279.95,279.95000000000005,3.0,69.98750000000001,0.0,2026-08-12,2025-03-26,0.0042,0,Beauty,Perfume,0.9235,Online,7.0,2.358172549549956,0.0,135.0,9.0,1,Low Risk,Silver
C102459,Thomas Lee,Europe,France,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,51.0,,2026-06-22,0.0158,0,,Yoga Mat,0.0066,Online,5.0,2.358172549549956,0.0,,3.0,1,Low Risk,Bronze
C102460,Hiroshi Moore,Latin America,Brazil,Individual,Champions,1113.04,4509.46,4509.46,11.0,187.89416666666668,8.0,2026-08-04,2021-04-27,0.0038,0,Sports & Outdoors,Bluetooth Speaker,0.6607,Online,14.0,3.0,1.0,111.0,3.0,1,Low Risk,Platinum
C102461,Susan Rodriguez,Middle East,UAE,Individual,New / Occasional,681.73,1815.87,1815.87,8.0,151.32250000000002,271.0,2025-11-14,2021-10-07,0.9207,1,Sports & Outdoors,Denim Jeans,0.658,Online,9.0,1.6666666666666667,3.0,512.0,8.0,0,High Risk,Gold
C102462,Omar Wilson,APAC,India,Individual,Loyal High-Value,76.83,35.99,35.99,1.0,35.99,230.0,2025-12-25,2025-10-20,0.0148,0,Toys & Games,Board Game Set,0.9317,B2B Direct,21.0,4.0,1.0,555.0,15.0,1,Low Risk,Bronze
C102463,David White,Europe,UK,Individual,New / Occasional,533.85,774.97,774.97,2.0,258.3233333333333,290.0,2025-10-26,2024-04-13,0.9022,1,Electronics,Espresso Machine,0.828,Online,11.0,2.358172549549956,0.0,543.0,12.0,1,High Risk,Gold
C102464,Richard Gonzalez,APAC,Japan,Individual,Loyal High-Value,1130.31,1651.91,1651.91,6.0,235.98714285714289,49.0,2026-06-24,2023-01-16,0.0051,0,Furniture,Office Chair,0.8122,Online,6.0,4.0,1.0,222.0,6.0,1,Low Risk,Platinum
C102465,Yuki Thomas,North America,USA,Individual,Champions,1287.66,2496.86,2496.86,6.0,226.9872727272728,14.0,2026-07-29,2023-08-07,0.0125,0,Electronics,Espresso Machine,0.8343,In-Store,21.0,1.0,1.0,121.0,4.0,1,Low Risk,Platinum
C102466,Barbara Brown,Europe,France,Individual,Regular Customers,98.49,134.98,134.98,2.0,67.49,315.0,2025-10-01,2023-02-03,0.9634,1,Electronics,Board Game Set,0.8526,In-Store,16.0,1.0,2.0,545.0,14.0,1,High Risk,Bronze
C102467,Jessica Williams,North America,Mexico,Individual,Champions,1142.96,3275.83,3275.83,10.0,192.6958823529412,148.0,2026-03-17,2021-10-22,0.2727,0,Electronics,Espresso Machine,0.7387,Online,16.0,2.358172549549956,0.0,411.0,6.0,1,Low Risk,Platinum
C102468,Diego Anderson,Europe,Spain,Individual,Regular Customers,135.78,209.97,209.97000000000003,2.0,69.99000000000001,153.0,2026-03-12,2023-10-15,0.6872,1,Home & Kitchen,Air Fryer,0.8454,In-Store,15.0,2.358172549549956,0.0,445.0,13.0,1,Medium Risk,Bronze
C102469,Ananya Walker,Europe,UK,Small Business,Regular Customers,124.54,84.99,84.99,1.0,84.99,233.0,2025-12-22,2025-01-14,0.9914,1,Home & Kitchen,Cookware Set,0.8865,Online,22.0,2.358172549549956,0.0,555.0,15.0,0,High Risk,Bronze
C102470,Carlos Smith,North America,Mexico,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,192.0,,2026-02-01,0.1261,0,,Yoga Mat,0.0066,Marketplace,12.0,4.0,2.0,,3.0,1,Low Risk,Bronze
C102471,John Smith,Latin America,Argentina,Individual,New / Occasional,165.33,84.99,84.99,1.0,84.99,88.0,2026-05-16,2025-03-22,0.0799,0,Home & Kitchen,Cookware Set,0.8865,Online,9.0,2.0,1.0,355.0,13.0,1,Low Risk,Silver
C102472,Layla King,Latin America,Argentina,Individual,Regular Customers,949.51,1517.42,1517.42,4.0,252.9033333333333,240.0,2025-12-15,2023-11-11,0.9577,1,Electronics,Standing Desk,0.9127,Online,13.0,2.358172549549956,0.0,532.0,10.0,1,High Risk,Platinum
C102473,Elena Sanchez,APAC,Australia,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,953.0,,2024-01-02,0.992,1,,Yoga Mat,0.0066,Online,17.0,2.358172549549956,0.0,,3.0,1,High Risk,Bronze
C102474,David Smith,Europe,UK,Individual,Loyal High-Value,426.52,989.93,989.93,3.0,164.98833333333332,53.0,2026-06-20,2023-04-22,0.0033,0,Electronics,Board Game Set,0.7471,In-Store,17.0,5.0,1.0,233.0,8.0,1,Low Risk,Silver
C102475,Sofia Thomas,Middle East,Saudi Arabia,Individual,Regular Customers,620.78,1328.37,1328.37,4.0,147.5966666666667,32.0,2026-07-11,2023-11-26,0.0444,0,Home & Kitchen,Office Chair,0.7278,Online,16.0,1.0,1.0,232.0,7.0,0,Low Risk,Gold
C102476,Linda Davis,North America,Canada,Enterprise,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,519.0,,2025-03-11,0.9939,1,,Yoga Mat,0.0066,B2B Direct,6.0,2.358172549549956,0.0,,3.0,1,High Risk,Bronze
C102477,William Johnson,APAC,Japan,Individual,New / Occasional,305.44,50.99,50.99,1.0,50.99,80.0,2026-05-24,2026-04-07,0.0016,0,Beauty,Perfume,0.9315,Online,9.0,3.0,1.0,355.0,13.0,0,Low Risk,Silver
C102478,Thomas Moore,North America,Mexico,Individual,Loyal High-Value,112.02,89.99,89.99,1.0,89.99,136.0,2026-03-29,2024-06-10,0.0897,0,Electronics,Bluetooth Speaker,0.8691,Marketplace,11.0,4.0,2.0,455.0,14.0,1,Low Risk,Bronze
C102479,Jessica Martinez,APAC,India,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,298.0,,2025-10-18,0.984,1,,Yoga Mat,0.0066,Marketplace,10.0,1.0,4.0,,3.0,1,High Risk,Bronze
C102480,Karen Martinez,North America,USA,Individual,Champions,1303.07,58.49,58.49,1.0,58.49,13.0,2026-07-30,2026-06-29,0.0012,0,Apparel,Running Shoes,0.8945,In-Store,16.0,3.0,2.0,155.0,11.0,1,Low Risk,Platinum
C102481,Priya Lopez,Middle East,Saudi Arabia,Individual,Loyal High-Value,905.47,2101.33,2101.33,9.0,150.095,7.0,2026-08-05,2022-05-12,0.017,0,Electronics,Smart Watch,0.7519,Online,7.0,4.0,1.0,111.0,3.0,0,Low Risk,Platinum
C102482,Susan White,Latin America,Argentina,Individual,Champions,1971.49,5079.81,5079.81,11.0,317.488125,12.0,2026-07-31,2021-07-25,0.0128,0,Electronics,Office Chair,0.7088,Online,13.0,3.0,3.0,111.0,3.0,0,Low Risk,Platinum
C102483,Wei Perez,North America,Canada,Small Business,Champions,1746.8,4905.3,4905.3,10.0,272.51666666666665,123.0,2026-04-11,2022-03-02,0.0061,0,Electronics,Denim Jeans,0.6882,Online,18.0,2.358172549549956,0.0,311.0,5.0,0,Low Risk,Platinum
